0.9523809523809504;0.08658008658008746;0.47864085599934275;0.47864085599934275;0.47864085599934275;1
0.08658008658008456;0.43290043290042796;0.43290043290042796;0.43290043290042796;0.9523809523809507;1
0.08658008658008567;0.08658008658008567;0.08658008658008567;0.5021645021645043;0.9523809523809507;0
0.08658008658008567;0.08658008658008567;0.5021645021645043;0.9523809523809507;0.6753246753246757;1
0.08658008658008579;0.31576266870384545;0.5640437993379145;0.4112554112554103;0.9523809523809504;0
0.08658008658008773;0.4242424242424225;0.21645021645021623;0.9523809523809527;0.8311688311688311;0
0.33104150751209327;0.08658008658008699;0.9523809523809497;0.8097784568372778;0.8097784568372778;0
0.08658008658008699;0.9523809523809497;0.8097784568372778;0.8097784568372778;0.8097784568372778;1
0.2077922077922093;0.08658008658008773;0.08658008658008773;0.08658008658008773;0.9523809523809527;0
0.08658008658008773;0.08658008658008773;0.08658008658008773;0.9523809523809527;0.7532467532467503;1
0.0865800865800861;0.0865800865800861;0.45189690759311024;0.3678740387601132;0.9523809523809523;0
0.0865800865800861;0.45189690759311024;0.3678740387601132;0.9523809523809523;0.7368440279832694;0
0.2110389610389645;0.0865800865800883;0.952380952380952;0.6331168831168859;0.42207792207792516;0
0.0865800865800883;0.952380952380952;0.6331168831168859;0.42207792207792516;0.42207792207792516;0
0.9523809523809533;0.4311334923579838;0.08658008658008609;0.08658008658008609;0.08658008658008609;0
0.9523809523809553;0.10822510822510296;0.10822510822510296;0.10822510822510296;0.08658008658008545;0
0.9523809523809496;0.9523809523809496;0.9523809523809496;0.9384164222873901;0.08658008658008272;0
0.952380952380951;0.952380952380951;0.9440559440559443;0.43623043623043106;0.08658008658008591;1
0.952380952380951;0.9440559440559443;0.43623043623043106;0.08658008658008591;0.26140526140526144;1
0.9523809523809543;0.4396250998192712;0.08658008658008785;0.2631025931996825;0.7086117765729384;0
0.5779805779805735;0.08658008658008493;0.3322803322803333;0.9523809523809508;0.9523809523809508;0
0.08658008658008493;0.3322803322803333;0.9523809523809508;0.9523809523809508;0.9523809523809508;0
0.08658008658008316;0.9523809523809497;0.9523809523809497;0.9523809523809497;0.8053581638487314;0
0.9523809523809509;0.9523809523809509;0.9523809523809509;0.8720489132860286;0.08658008658008759;1
0.9523809523809509;0.9523809523809509;0.8720489132860286;0.08658008658008759;0.265095729013258;0
0.9523809523809507;0.9027490556152981;0.417459398351117;0.5277525022747958;0.0865800865800866;0
0.9523809523809529;0.7135393342289892;0.7678215201726178;0.5506927763981058;0.08658008658008637;0
0.8833928355840699;0.9523809523809526;0.6764284851934256;0.08658008658008692;0.08658008658008692;0
0.9523809523809526;0.6764284851934256;0.08658008658008692;0.08658008658008692;0.08658008658008692;0
0.9523809523809523;0.26695526695526695;0.26695526695526695;0.26695526695526695;0.08658008658008697;0
0.9523809523809526;0.9523809523809526;0.9523809523809526;0.757575757575758;0.08658008658008633;1
0.9523809523809526;0.9523809523809526;0.757575757575758;0.08658008658008633;0.17316017316017265;0
0.9523809523809526;0.7872918042409572;0.2186514050920831;0.2920243598209698;0.08658008658008684;0
0.9523809523809529;0.4798487897079445;0.5408206816657518;0.37009938418389116;0.08658008658008633;0
0.8361660710654008;0.9523809523809529;0.6269792846974065;0.08658008658008719;0.08658008658008719;0
0.9523809523809529;0.6269792846974065;0.08658008658008719;0.08658008658008719;0.08658008658008719;1
0.8917748917748919;0.08658008658008773;0.08658008658008773;0.08658008658008773;0.9523809523809527;0
0.11988011988011886;0.11988011988011886;0.11988011988011886;0.9523809523809538;0.08658008658008617;0
0.6598806598806598;0.6598806598806598;0.9523809523809522;0.6481806481806484;0.08658008658008637;1
0.6598806598806598;0.9523809523809522;0.6481806481806484;0.08658008658008637;0.09828009828009782;0
0.952380952380952;0.6701135854740871;0.1490046004152585;0.15986103760398387;0.08658008658008629;0
0.9523809523809526;0.17920064431692337;0.1953085674015903;0.08658008658008647;0.08658008658008647;0
0.8241141574474962;0.9523809523809551;0.08658008658008993;0.08658008658008993;0.08658008658008993;1
0.8658008658008617;0.08658008658008924;0.08658008658008924;0.08658008658008924;0.9523809523809509;0
0.7510319138226111;0.7510319138226111;0.7510319138226111;0.9523809523809524;0.08658008658008745;0
0.8748465464883377;0.8748465464883377;0.9523809523809528;0.6189830070427091;0.08658008658008678;1
0.8748465464883377;0.9523809523809528;0.6189830070427091;0.08658008658008678;0.24940233895457858;1
0.9523809523809528;0.6189830070427091;0.08658008658008678;0.24940233895457858;0.26749370032952213;0
0.9523809523809529;0.08658008658008635;0.35136384650947833;0.3807842642794108;0.3807842642794108;0
0.08658008658008669;0.8658008658008669;0.9523809523809537;0.9523809523809537;0.9523809523809537;0
0.08658008658010274;0.9523809523809544;0.9523809523809544;0.9523809523809544;0.9523809523809544;0
0.08658008658008773;0.08658008658008773;0.08658008658008773;0.08658008658008773;0.08658008658008773;1
0.08658008658008529;0.08658008658008529;0.08658008658008529;0.08658008658008529;0.9523809523809523;0
0.08658008658008529;0.08658008658008529;0.08658008658008529;0.9523809523809523;0.1268498942917527;1
0.08658008658008529;0.08658008658008529;0.9523809523809523;0.1268498942917527;0.7913017215342756;0
0.08658008658008529;0.9523809523809523;0.1268498942917527;0.7913017215342756;0.7913017215342756;0
0.9523809523809545;0.08658008658008745;0.7834441980783424;0.7834441980783424;0.7834441980783424;0
0.0865800865800903;0.9523809523809559;0.9523809523809559;0.9523809523809559;0.9523809523809559;1
0.08658008658008529;0.08658008658008529;0.08658008658008529;0.08658008658008529;0.9523809523809523;1
0.08658008658008585;0.08658008658008585;0.08658008658008585;0.36650066725254554;0.9523809523809513;1
0.08658008658008694;0.08658008658008694;0.29573422831849805;0.7334987110268018;0.9523809523809528;1
0.08658008658008653;0.283561235942188;0.6958473625140295;0.9019904257999495;0.9523809523809519;0
0.08658008658008691;0.620292949060073;0.8871493803000651;0.9523809523809518;0.9523809523809518;0
